acousticness,danceability acousticness,acousticness^2,danceability acousticness^2,acousticness^3
-0.349972,-2180.776323936,0.12248040078400001,763.2106516405299,-0.042864710823178054
-0.335098,-1594.35607224,0.112290669604,534.2655310954796,-0.037628378802961195
-0.23653,-1778.8285955999993,0.0559464409,420.74632771726783,-0.013233011666076998
-0.350194,-1784.426133984,0.122635837636,624.8953255643929,-0.04294633452510138
-0.253846,-1070.109136064,0.064437791716,271.64292375330217,-0.01635727567593974
-0.395704,-3364.5888055679998,0.156581655616,1331.3812487184796,-0.06195998745387366
-0.219214,-1363.7425699839998,0.048054777795999995,298.95146373647253,-0.010534280059772343
-0.303352,-1809.572338112,0.092022435904,548.9373879109513,-0.02791518997635021
-0.333988,-1302.0161472959999,0.11154798414400001,434.85776900309645,-0.03725568812828627
-0.4226104,-2300.4475940096,0.17859955018816,972.1930778834347,-0.07547802734483838
-0.227428,-374.653970656,0.051723495184,85.20680323835276,-0.011763371062706751
-0.43278133,-2404.522682728081,0.18729967959656893,1040.632524646227,-0.08105980444437696
-0.274714,-1914.204954288,0.07546778179600001,525.8588998122736,-0.02073205620830635
-0.316006,-2143.7265588960004,0.09985979203600001,677.4304549704896,-0.03155629344212822
-0.235864,-564.726344832,0.05563182649599999,133.19861459745482,-0.013121545124652542
-0.43139272,-1558.14563979712,0.18609967886899842,672.17268570822,-0.08028204665842376
-0.37417,-2595.7280443199998,0.1400031889,971.2435623432143,-0.052384993190713
-0.24319,-721.6128232,0.0591413761,175.489022474008,-0.014382591253758998
-0.398146,-3385.352623632,0.158520237316,1347.8646056885864,-0.06311419840641615
-0.338872,-1778.7445499520006,0.114834232384,602.7667231313343,-0.03891410599643085
-0.368842,-2041.7293171040005,0.136044420964,753.0755247792737,-0.05017889631720369
-0.400144,-2943.7825803520004,0.160115220736,1177.936936832371,-0.064069144886186
-0.28759,-2233.4492479200003,0.08270800810000001,642.317669209313,-0.023785996049479004
-0.3075699999999999,-2747.3800975199993,0.09459930489999994,845.0116965942259,-0.029095908208092974
-0.399478,-2579.186563376,0.159582672484,1030.3282899643177,-0.06374976683856334
-0.2332,-1429.2753376,0.05438224,333.30700872832006,-0.012681938367999999
-0.322666,-2317.6659954240004,0.104113347556,747.8320160794805,-0.033593837402504295
-0.4163055999999999,-3186.209896601599,0.1733103525913599,1326.4370227306663,-0.07215007032175762
-0.282706,-838.8678596800002,0.07992268243600001,237.15297713869413,-0.02259462186075182
-0.43208092,-3161.0521610096,0.1866939214280464,1365.830325897016,-0.08066688132903799
-0.291586,-1733.4181201120002,0.08502239539600001,505.4404559709777,-0.02479134018393806
-0.337096,-1210.657361472,0.113633713216,408.1077539227653,-0.03830547019026074
-0.272716,-1300.340432192,0.074374016656,354.6236413056735,-0.020282984326357698
-0.271162,-1559.2856262080004,0.073528830244,422.81900897381377,-0.01993822466662353
-0.43292452,-3720.9342984575997,0.1874236400172304,1610.883695111293,-0.08114028939111226
-0.2500719999999999,-1363.8066632319994,0.06253600518399995,341.0498598877524,-0.015638503888373227
-0.234088,-550.8933356800001,0.054797191743999996,128.95751916265985,-0.012827365020969471
-0.4115992,-2918.5577289792,0.16941390144064,1201.2760264016556,-0.06973062630184627
-0.4302472,-3240.084961894399,0.18511265310784,1394.037482617172,-0.07964420068421946
-0.235642,-1350.2098086400001,0.055527152164,318.1661397275469,-0.013084529190229286
-0.284038,-985.2278406240001,0.08067758544400001,279.8421453951598,-0.022915500014342876
-0.404806,-1010.641898048,0.163867897636,409.1139041812187,-0.06633470817043861
-0.4177264,-1637.0096089984002,0.17449534525696,683.8221307323093,-0.07289131239094698
-0.378388,-2659.834552992,0.143177478544,1006.4494768375371,-0.05417663975130708
-0.235198,-813.412526368,0.05531809920399999,191.31299937670084,-0.01301070629658239
-0.3424239999999999,-2032.1357734399994,0.11725419577599992,695.8520600844181,-0.04015065073440099
-0.3664,-1773.2792703999999,0.13424896,649.72952467456,-0.049188818944
-0.244966,-1200.6097216479998,0.060008341156,294.10856107322394,-0.014700003299620694
-0.336652,-2576.5782014720003,0.113334569104,867.4102046819518,-0.03815430935799981
-0.432835054,-2006.2320274551846,0.1873461839711829,868.3675479400943,-0.08108999565586089
-0.4181704,-3059.284465952,0.17486648343616,1279.302208840934,-0.0731239873250924
-0.329326,-1691.571143264,0.108455614276,557.0783583265601,-0.03571725362705798
-0.386158,-2264.019639888,0.149118000964,874.2692960998702,-0.05758310901625631
-0.222544,-1015.5733127679999,0.049525831936,226.00974731664178,-0.011021676742365183
-0.279598,-1424.701674528,0.078175041604,398.3437387946798,-0.021857585282395193
-0.4096899999999999,-3693.106258479999,0.16784589609999992,1513.0287030366705,-0.06876478517320894
-0.242302,-629.7254522559999,0.058710259204,152.5837365325333,-0.014225613225647606
-0.34642,-2513.0997329599995,0.12000681640000001,870.588009492003,-0.041572761337288
-0.267832,-1910.0985457280003,0.071733980224,511.58551369942177,-0.01921265539135437
-0.25762,-1478.7779582400003,0.06636806440000001,380.9627776017889,-0.017097740750728004
-0.290476,-472.571918688,0.08437630657600001,137.2708006528155,-0.02450929202897018
-0.235198,-1008.3427471839999,0.05531809920399999,237.1601974521824,-0.01301070629658239
-0.4299364,-1381.3203028671999,0.18484530804496,593.8798782616336,-0.07947172629774114
-0.321112,-1797.2330372480003,0.10311291654400001,577.1130950567799,-0.03311079485727693
-0.231424,-409.65195366399996,0.05355706777599999,94.80329372473753,-0.012394390852993022
-0.320002,-1601.1133668960001,0.102401280004,512.3594796334538,-0.03276861440384001
-0.226096,-455.742611584,0.051119401216,103.04158150869605,-0.011557892137332736
-0.361738,-2642.7304962239996,0.130854380644,955.9760442430774,-0.047335001945399274
-0.367066,-2373.677805184,0.134737448356,871.2964172376701,-0.04945753621824349
-0.241414,-664.4698249120001,0.058280719396,160.4123183113056,-0.014069781592265943
-0.405694,-1901.1859416639998,0.164587621636,771.2997294174347,-0.06677221057199538
-0.4327003,-2178.2756190432,0.18722954962008997,942.5405138426783,-0.08101428228947781
-0.249184,-1012.2113231359999,0.06209266585599999,252.22686634432097,-0.015472498848661502
-0.22765,-1360.3198431999997,0.0518245225,309.67681230447994,-0.011797852547124999
-0.415462,-2984.2070431680004,0.172608673444,1239.8246265686637,-0.07171234468639112
-0.347086,-1953.2611736000001,0.120468691396,677.9496077001296,-0.041812996221872054
-0.220768,-1301.1253493759998,0.048738509824,287.24684113104075,-0.010759903336824831
-0.409246,-2696.688866368,0.167482288516,1103.6091318056385,-0.06854145664601893
-0.229426,-769.9756808959999,0.052636289476,176.65244056524568,-0.012076133349320775
-0.43223632,-2618.20407953408,0.1868282363271424,1131.682896346798,-0.08075394934213435
-0.249184,-1274.8253439999999,0.06209266585599999,317.666078519296,-0.015472498848661502
-0.338428,-1603.2742220480002,0.114533511184,542.5928884192606,-0.038761347122978754
-0.390598,-867.261925712,0.152566797604,338.75077365925574,-0.05959228601052719
-0.321778,-1109.549751152,0.10354108128400001,357.0286998261883,-0.03331724205340296
-0.281152,-1392.345675776,0.07904644710400001,391.46077143577395,-0.022224066696183813
-0.410356,-3014.711541056,0.168392046736,1237.104969141576,-0.06910068673039801
-0.4238757999999999,-1938.6824419631998,0.17967069382563994,821.7605710331048,-0.07615805908189817
-0.223432,-1389.9829841919998,0.049921858624,310.5666781239869,-0.011154140716077567
-0.217216,-844.57056256,0.047182790656,183.45423931703294,-0.010248857055133696
-0.4329880564,-722.1444082728224,0.18747865698504956,312.67990377817745,-0.08117601930443889
-0.278044,-1456.6124584960005,0.077308465936,405.00235441006197,-0.021495155102709187
-0.4122874,-3530.9051544816007,0.16998090019876003,1455.7477057878177,-0.07008098339260625
-0.3086799999999999,-1525.5138460799994,0.09528334239999994,470.8956140079741,-0.02941206213203197
-0.419125,-2045.6082990000004,0.17566576562500003,857.3655783183752,-0.07362591401757813
-0.3108999999999999,-1253.3647471999996,0.09665880999999994,389.6710999044798,-0.030051224028999974
-0.283816,-1492.6587303680005,0.08055152185600001,423.64043021812444,-0.022861810727082498
-0.22765,-1299.7576584,0.0518245225,295.88983093475997,-0.011797852547124999
-0.240526,-1806.4195314879998,0.057852756676,434.49086423068263,-0.013915092152251575
-0.232312,-541.959735552,0.05396886534399999,125.90375008555621,-0.012537615045795326
-0.3111219999999999,-1359.3119298079996,0.09679689888399994,422.91184622572433,-0.030115644774587818
-0.270496,-1400.4638264320001,0.07316808601600001,378.81986319455035,-0.01979167459498394
-0.4126648,-3424.3552354496,0.17029223715904,1413.110868365762,-0.0702736119887878
-0.4193247999999999,-1960.7728285951996,0.1758332878950399,822.2006741961161,-0.07373125827993
-0.245188,-672.3486490880001,0.060117155343999994,164.85182057258854,-0.01474000508448467
-0.43258486,-2115.72756143456,0.18712966110121962,915.2317109613106,-0.08094945824931854
-0.392374,-3223.860926704,0.153957355876,1264.9592072545554,-0.06040886355448963
-0.245854,-1929.4484241760001,0.06044418931599999,474.36261287736625,-0.014860445720095861
-0.301798,-1784.8623446079998,0.09108203280400001,538.6678858780052,-0.027488375336181595
-0.4187475999999999,-3144.915075308799,0.1753495525057599,1316.9256399893784,-0.07342720427286092
-0.25984,-1850.44328448,0.06751682560000001,480.81918303928325,-0.017543571963904003
-0.4292482,-3742.0415802048005,0.18425401720324003,1606.2646126280663,-0.07909070522725982
-0.400366,-2466.1200370240003,0.160292933956,987.3506147431509,-0.0641758407962279
-0.215662,-1374.745182832,0.046510098243999994,296.4802956199147,-0.010030460807497527
-0.40747,-2017.90879136,0.1660318009,822.2372952154591,-0.067652977912723
-0.410578,-2503.816321216,0.168574294084,1028.0118975322227,-0.06921289651642054
-0.242302,-726.415580752,0.058710259204,176.0119480473711,-0.014225613225647606
-0.212776,-1212.658085824,0.045273626176,258.02453686928743,-0.009633141083224574
-0.4314904,-2905.0764305024,0.18618396529216,1253.5125910280528,-0.08033659365750023
-0.241414,-1383.2829068800002,0.058280719396,333.94385968152835,-0.014069781592265943
-0.27094,-1887.90775248,0.0734084836,511.50972645693116,-0.019889294546584002
-0.345088,-2584.648384512,0.119085727744,891.931141714477,-0.04109505561572147
-0.232312,-736.87507904,0.05396886534399999,171.18492336194046,-0.012537615045795326
-0.227428,-1207.735470624,0.051723495184,274.6728626130751,-0.011763371062706751
-0.3117879999999999,-1585.5367635519995,0.09721175694399993,494.3513364343506,-0.03030945927405584
-0.4266952,-3379.2416516736002,0.18206879370304,1441.906192409197,-0.0776878803428774
-0.248074,-1743.807406416,0.061540709475999995,432.5932785392428,-0.015266649962549223
-0.351082,-1433.3161385760002,0.123258570724,503.21149656353924,-0.04327386552692337
-0.401476,-2066.274923296,0.161182978576,829.5597911051849,-0.06471109750677817
-0.4265398,-2474.5894174512,0.18193620098404,1055.5108752017513,-0.07760303078049223
-0.34198,-2127.47673088,0.1169503204,727.5544924263423,-0.039994670570392
-0.397036,-2266.859572416,0.157637585296,900.024857193759,-0.06258779631558266
-0.398368,-2894.031976959999,0.158697063424,1152.889730597601,-0.06321983176209203
-0.22099,-474.8456327999999,0.0488365801,104.936136392472,-0.010792395836298999
-0.222988,-693.6104176639999,0.049723648143999995,154.66679981406,-0.01108777685233427
-0.425896,-2819.475813184,0.181387402816,1200.8034709318129,-0.07725216930972313
-0.253846,-820.7633179520001,0.064437791716,208.3474852088434,-0.01635727567593974
-0.24763,-1598.79635096,0.06132061689999999,395.90994038822475,-0.015184824362946997
-0.4167051999999999,-2327.9952730944,0.1736432237070399,970.0877358738563,-0.07235803426348679
-0.4166164,-3333.5244617536,0.17356922474896,1388.8009605677225,-0.07231178556570261
-0.398146,-3552.379648384,0.158520237316,1414.3657474854963,-0.06311419840641615
-0.43264924,-1398.8899794828799,0.1871853648725776,605.2286864668836,-0.08098560585124338
-0.260284,-591.236147136,0.06774776065600001,153.88930932114664,-0.017633658134586307
-0.260284,-1121.2180988480002,0.06774776065600001,291.8351316405529,-0.017633658134586307
-0.4213672,-1690.0802426368,0.17755031723584,712.144379615189,-0.07481388003277764
-0.385492,-2402.1116736960003,0.148604082064,925.9948333164185,-0.05728568480301549
-0.412021,-2381.92636268,0.16976130444100002,981.4036818777762,-0.06994522241708527
-0.383494,-2185.618208656,0.147067648036,838.1714693103241,-0.05639956061591778
-0.322444,-2415.048809856,0.10397013313600001,778.7179984452081,-0.03352454560890439
-0.4283824,-3396.98675552,0.18351148062976,1455.209339097871,-0.0786130884997301
-0.37861,-1948.59057256,0.1433455321,737.7558766769416,-0.054272051908381004
-0.3140079999999999,-790.3807445759998,0.09860102406399994,248.18587684282048,-0.030961510364288482
-0.396814,-2801.5385851199994,0.157461350596,1111.6897321158076,-0.062482868375401145
-0.403918,-3302.178291824,0.163149750724,1333.8092512769665,-0.06589912101293663
-0.303352,-1908.8970633600002,0.092022435904,579.0677419643828,-0.02791518997635021
-0.216994,-1341.0506952320002,0.047086396036,290.9999545611726,-0.010217465421435782
-0.3082359999999999,-1113.3163754559996,0.09500943169599994,343.1641863050554,-0.02928532718824823
-0.375946,-1792.552633952,0.141335394916,673.9029925237186,-0.05313447637709054
-0.280264,-1551.4047351680006,0.078547909696,434.80289669712454,-0.022014151363039747
-0.4307356,-2992.5476415968,0.18553315710735999,1288.9968039317826,-0.07991573574653296
-0.284038,-1319.4496744640003,0.08067758544400001,374.77384663540573,-0.022915500014342876
-0.333544,-2760.973166272,0.111251599936,920.906033771028,-0.03710730364905319
-0.215218,-1393.9359946079999,0.046318787523999996,300.0001168875445,-0.009968636813340231
-0.22099,-1001.69816824,0.0488365801,221.3652781993576,-0.010792395836298999
-0.4288264,-3439.9973522432,0.18389208133696,1475.1616805719834,-0.07885777922823574
-0.330436,-1480.887264576,0.109187950096,489.33846415743517,-0.03607962947792186
-0.260062,-1636.4869461600001,0.067632243844,425.58806819226197,-0.01758857659855833
-0.2980239999999999,-1512.4932577279994,0.08881830457599994,450.7592906411292,-0.026469986402957797
-0.213886,-1394.0627486240003,0.045747220995999996,298.1705050521929,-0.009784690109950455
